type,time,price,position,balance
entry,2025-02-18 23:04:00,95432.46,2.503479902561081e+234,2.389132456619643e+239
alignment_break,2025-02-18 23:38:00,95404.78,2.503479902561081e+234,4.777571950002257e+239
entry,2025-02-19 00:01:00,95595.25,4.9977085158543514e+234,4.777571950002257e+239
alignment_break,2025-02-19 00:03:00,95593.14,4.9977085158543514e+234,9.55503844835483e+239
entry,2025-02-19 00:07:00,95677.95,9.986667197985356e+234,9.55503844835483e+239
alignment_break,2025-02-19 00:17:00,95661.3,9.986667197985356e+234,1.9108414116621193e+240
entry,2025-02-19 02:52:00,95922.04,1.9920775367810355e+235,1.9108414116621193e+240
alignment_break,2025-02-19 03:02:00,95767.97,1.9920775367810355e+235,3.81861362946332e+240
entry,2025-02-19 07:11:00,95730.73,3.988911010564027e+235,3.81861362946332e+240
alignment_break,2025-02-19 07:20:00,95684.51,3.988911010564027e+235,7.635383584257557e+240
entry,2025-02-19 07:45:00,95766.77,7.972894548137685e+235,7.635383584257557e+240
alignment_break,2025-02-19 07:59:00,95687.71,7.972894548137685e+235,1.5264463798085357e+241
entry,2025-02-19 08:20:00,95780.79,1.5936873978681276e+236,1.5264463798085357e+241
alignment_break,2025-02-19 08:25:00,95810.16,1.5936873978681276e+236,3.0533608256058254e+241
entry,2025-02-19 08:27:00,95829.32,3.1862490786805387e+236,3.0533608256058254e+241
alignment_break,2025-02-19 08:35:00,95728.0,3.1862490786805387e+236,6.103493343645131e+241
entry,2025-02-19 09:52:00,95877.2,6.365948675644607e+236,6.103493343645131e+241
alignment_break,2025-02-19 10:22:00,96351.03,6.365948675644607e+236,1.223715046190007e+242
entry,2025-02-19 11:10:00,96355.54,1.2699996763964035e+237,1.223715046190007e+242
alignment_break,2025-02-19 11:20:00,96270.3,1.2699996763964035e+237,2.446347544655854e+242
entry,2025-02-19 11:58:00,96371.22,2.5384627741102107e+237,2.446347544655854e+242
alignment_break,2025-02-19 12:15:00,96395.51,2.5384627741102107e+237,4.893311681919539e+242
entry,2025-02-19 17:01:00,96319.98,5.080266505370474e+237,4.893311681919539e+242
alignment_break,2025-02-19 17:03:00,96378.23,5.080266505370474e+237,9.789582619078456e+242
entry,2025-02-19 17:09:00,96340.53,1.0161437371248067e+238,9.789582619078456e+242
alignment_break,2025-02-19 17:14:00,96217.62,1.0161437371248067e+238,1.9566675815483908e+243
entry,2025-02-19 17:21:00,96310.16,2.031631534563322e+238,1.9566675815483908e+243
alignment_break,2025-02-19 17:25:00,96317.42,2.031631534563322e+238,3.913482659546191e+243
entry,2025-02-19 17:48:00,96431.68,4.058295634324935e+238,3.913482659546191e+243
alignment_break,2025-02-19 18:01:00,96300.25,4.058295634324935e+238,7.821631501140189e+243
entry,2025-02-19 20:35:00,96443.8,8.11004077103991e+238,7.821631501140189e+243
alignment_break,2025-02-19 20:38:00,96274.1,8.11004077103991e+238,1.5629500263091924e+244
entry,2025-02-19 22:24:00,96544.16,1.618896499083106e+239,1.5629500263091924e+244
alignment_break,2025-02-19 22:32:00,96373.17,1.618896499083106e+239,3.123131901494603e+244
entry,2025-02-19 22:54:00,96537.1,3.235162338100691e+239,3.123131901494603e+244
alignment_break,2025-02-19 23:14:00,96601.17,3.235162338100691e+239,6.248336571499227e+244
entry,2025-02-19 23:20:00,96743.86,6.458638896049038e+239,6.248336571499227e+244
alignment_break,2025-02-19 23:29:00,96659.62,6.458638896049038e+239,1.2491232385592423e+245
entry,2025-02-20 01:07:00,96805.0,1.2903499184538426e+240,1.2491232385592423e+245
alignment_break,2025-02-20 01:10:00,96786.0,1.2903499184538426e+240,2.498001310633978e+245
entry,2025-02-20 01:21:00,96850.0,2.5792476103603284e+240,2.498001310633978e+245
alignment_break,2025-02-20 01:22:00,96830.34,2.5792476103603284e+240,4.995495541187759e+245
entry,2025-02-20 02:50:00,97020.01,5.148933236749573e+240,4.995495541187759e+245
alignment_break,2025-02-20 03:13:00,97172.57,5.148933236749573e+240,9.998846294921504e+245
entry,2025-02-20 04:31:00,97254.82,1.028108045947903e+241,9.998846294921504e+245
alignment_break,2025-02-20 04:42:00,97212.0,1.028108045947903e+241,1.9993290231190256e+246
entry,2025-02-20 09:04:00,97164.26,2.0576794627150206e+241,1.9993290231190256e+246
alignment_break,2025-02-20 09:20:00,97179.96,2.0576794627150206e+241,3.998981101913697e+246
entry,2025-02-20 09:23:00,97210.01,4.1137544393974423e+241,3.998981101913697e+246
alignment_break,2025-02-20 09:32:00,97176.28,4.1137544393974423e+241,7.996574634454986e+246
entry,2025-02-20 09:42:00,97249.99,8.222699698431831e+241,7.996574634454986e+246
alignment_break,2025-02-20 09:48:00,97228.94,8.222699698431831e+241,1.5991418390623452e+247
entry,2025-02-20 10:56:00,97343.63,1.6427801583548354e+242,1.5991418390623452e+247
alignment_break,2025-02-20 11:12:00,97329.62,1.6427801583548354e+242,3.198053524624505e+247
entry,2025-02-20 12:30:00,97425.89,3.2825499717010587e+242,3.198053524624505e+247
alignment_break,2025-02-20 12:31:00,97469.37,3.2825499717010587e+242,6.397534301976704e+247
entry,2025-02-20 12:33:00,97468.0,6.563727892207395e+242,6.397534301976704e+247
alignment_break,2025-02-20 12:49:00,97445.45,6.563727892207395e+242,1.2793588483313715e+248
entry,2025-02-20 14:11:00,97680.0,1.3097449307241724e+243,1.2793588483313715e+248
alignment_break,2025-02-20 14:43:00,97864.3,1.3097449307241724e+243,2.561131556570068e+248
entry,2025-02-20 17:17:00,97923.0,2.615454547522102e+243,2.561131556570068e+248
alignment_break,2025-02-20 17:22:00,97898.0,2.615454547522102e+243,5.121609249503255e+248
entry,2025-02-20 17:24:00,97891.29,5.231935598665882e+243,5.121609249503255e+248
alignment_break,2025-02-20 17:33:00,97905.19,5.231935598665882e+243,1.0243945738054724e+249
entry,2025-02-20 17:35:00,97962.27,1.0457031812405657e+244,1.0243945738054724e+249
alignment_break,2025-02-20 17:42:00,97941.33,1.0457031812405657e+244,2.048570177364793e+249
entry,2025-02-20 17:48:00,97898.0,2.0925556981396892e+244,2.048570177364793e+249
alignment_break,2025-02-20 18:37:00,98170.95,2.0925556981396892e+244,4.102851985507658e+249
entry,2025-02-20 19:01:00,98375.35,4.1706097975841084e+244,4.102851985507658e+249
alignment_break,2025-02-20 19:02:00,98337.33,4.1706097975841084e+244,8.204118305170276e+249
entry,2025-02-20 19:06:00,98399.0,8.337603334556525e+244,8.204118305170276e+249
alignment_break,2025-02-20 19:33:00,98418.39,8.337603334556525e+244,1.640985327162712e+250
entry,2025-02-20 20:10:00,98437.98,1.667024584578749e+245,1.640985327162712e+250
alignment_break,2025-02-20 20:12:00,98429.93,1.667024584578749e+245,3.2818364588463656e+250
entry,2025-02-20 20:13:00,98466.74,3.332939080593473e+245,3.2818364588463656e+250
alignment_break,2025-02-20 20:35:00,98422.0,3.332939080593473e+245,6.562181760748074e+250
entry,2025-02-21 00:08:00,98467.11,6.664338742904179e+245,6.562181760748074e+250
alignment_break,2025-02-21 00:19:00,98380.33,6.664338742904179e+245,1.3118580208335057e+251
entry,2025-02-21 05:27:00,98239.18,1.3353715094461353e+246,1.3118580208335057e+251
alignment_break,2025-02-21 05:28:00,98258.0,1.3353715094461353e+246,2.6239673585850894e+251
entry,2025-02-21 05:30:00,98278.01,2.669943518987706e+246,2.6239673585850894e+251
alignment_break,2025-02-21 05:50:00,98295.67,2.669943518987706e+246,5.248406229195632e+251
entry,2025-02-21 06:11:00,98336.99,5.3371637968536885e+246,5.248406229195632e+251
alignment_break,2025-02-21 06:30:00,98360.59,5.3371637968536885e+246,1.0498072029047321e+252
entry,2025-02-21 06:38:00,98387.99,1.0670074700222375e+247,1.0498072029047321e+252
alignment_break,2025-02-21 06:42:00,98390.17,1.0670074700222375e+247,2.0996376665723105e+252
entry,2025-02-21 06:55:00,98392.95,2.1339310047847033e+247,2.0996376665723105e+252
alignment_break,2025-02-21 07:00:00,98387.17,2.1339310047847033e+247,4.199151991932544e+252
entry,2025-02-21 07:05:00,98432.5,4.2660218849796e+247,4.199151991932544e+252
alignment_break,2025-02-21 07:32:00,98377.78,4.2660218849796e+247,8.395969616689628e+252
entry,2025-02-21 10:21:00,98437.51,8.529238109222418e+247,8.395969616689628e+252
alignment_break,2025-02-21 10:23:00,98429.4,8.529238109222418e+247,1.67912475121686e+253
entry,2025-02-21 10:48:00,98530.45,1.7041683573117345e+248,1.67912475121686e+253
alignment_break,2025-02-21 11:06:00,98570.01,1.7041683573117345e+248,3.358923671435872e+253
entry,2025-02-21 11:11:00,98648.0,3.4049587132388613e+248,3.358923671435872e+253
alignment_break,2025-02-21 11:17:00,98609.83,3.4049587132388613e+248,6.7165476701309e+253
entry,2025-02-21 11:22:00,98699.98,6.805014215940976e+248,6.7165476701309e+253
alignment_break,2025-02-21 11:38:00,98674.51,6.805014215940976e+248,1.3431362103141e+254
entry,2025-02-21 12:29:00,98862.79,1.3585861883061362e+249,1.3431362103141e+254
alignment_break,2025-02-21 12:42:00,98779.56,1.3585861883061362e+249,2.6851416693436726e+254
entry,2025-02-21 12:50:00,98886.39,2.7153804172077397e+249,2.6851416693436726e+254
alignment_break,2025-02-21 12:55:00,98896.39,2.7153804172077397e+249,5.370554876729066e+254
entry,2025-02-21 12:58:00,98936.68,5.428274808421979e+249,5.370554876729066e+254
alignment_break,2025-02-21 13:20:00,99115.87,5.428274808421979e+249,1.0750836679087344e+255
entry,2025-02-21 13:30:00,99270.0,1.0829894911944538e+250,1.0750836679087344e+255
alignment_break,2025-02-21 13:31:00,99278.78,1.0829894911944538e+250,2.1502624222947953e+255
entry,2025-02-21 13:39:00,99432.42,2.162536547229561e+250,2.1502624222947953e+255
alignment_break,2025-02-21 13:54:00,99370.81,2.162536547229561e+250,4.299192505822842e+255
entry,2025-02-21 22:47:00,95752.95,4.4898799523386404e+250,4.299192505822842e+255
alignment_break,2025-02-21 22:50:00,95796.74,4.4898799523386404e+250,8.600351130076813e+255
entry,2025-02-21 22:55:00,95911.75,8.96694214220553e+250,8.600351130076813e+255
alignment_break,2025-02-21 23:05:00,95750.0,8.96694214220553e+250,1.718619823123861e+256
entry,2025-02-21 23:26:00,96025.2,1.7897591706383958e+251,1.718619823123861e+256
alignment_break,2025-02-22 00:01:00,96023.99,1.7897591706383958e+251,3.4372179901617576e+256
entry,2025-02-22 01:17:00,96221.82,3.572181434690964e+251,3.4372179901617576e+256
alignment_break,2025-02-22 01:46:00,96328.71,3.572181434690964e+251,6.878254285059055e+256
entry,2025-02-22 04:13:00,96400.01,7.135117812808376e+251,6.878254285059055e+256
alignment_break,2025-02-22 04:30:00,96360.74,7.135117812808376e+251,1.3753706609353022e+257
entry,2025-02-22 04:34:00,96403.82,1.4266765164858634e+252,1.3753706609353022e+257
alignment_break,2025-02-22 04:49:00,96356.6,1.4266765164858634e+252,2.75006764521952e+257
entry,2025-02-22 04:56:00,96385.01,2.853210935206128e+252,2.75006764521952e+257
alignment_break,2025-02-22 04:59:00,96387.36,2.853210935206128e+252,5.500202340896017e+257
entry,2025-02-22 05:27:00,96479.1,5.700926253350225e+252,5.500202340896017e+257
alignment_break,2025-02-22 05:49:00,96437.88,5.700926253350225e+252,1.0998054759990404e+258
entry,2025-02-22 06:09:00,96464.09,1.1401190598481159e+253,1.0998054759990404e+258
alignment_break,2025-02-22 06:11:00,96462.0,1.1401190598481159e+253,2.19958712350973e+258
entry,2025-02-22 10:11:00,96495.11,2.2794804042502567e+253,2.19958712350973e+258
alignment_break,2025-02-22 10:32:00,96507.53,2.2794804042502567e+253,4.399457358485668e+258
entry,2025-02-22 10:54:00,96478.62,4.5600334649124e+253,4.399457358485668e+258
alignment_break,2025-02-22 10:55:00,96454.11,4.5600334649124e+253,8.797797052769085e+258
entry,2025-02-22 11:24:00,96549.99,9.112167751409486e+253,8.797797052769085e+258
alignment_break,2025-02-22 11:33:00,96522.0,9.112167751409486e+253,1.759304360978455e+259
entry,2025-02-22 11:38:00,96572.0,1.8217540912256708e+254,1.759304360978455e+259
alignment_break,2025-02-22 11:58:00,96577.99,1.8217540912256708e+254,3.518717845026974e+259
entry,2025-02-22 12:01:00,96605.92,3.6423418409834243e+254,3.518717845026974e+259
alignment_break,2025-02-22 12:24:00,96575.01,3.6423418409834243e+254,7.036309842190899e+259
entry,2025-02-22 12:33:00,96732.51,7.27398662785748e+254,7.036309842190899e+259
alignment_break,2025-02-22 12:36:00,96739.11,7.27398662785748e+254,1.407309976749924e+260
entry,2025-02-22 12:41:00,96766.52,1.4543356284280182e+255,1.407309976749924e+260
alignment_break,2025-02-22 13:11:00,96793.22,1.4543356284280182e+255,2.8150082611126377e+260
entry,2025-02-22 13:19:00,96867.09,2.906052263067506e+255,2.8150082611126377e+260
alignment_break,2025-02-22 13:20:00,96850.2,2.906052263067506e+255,5.629525689998043e+260
entry,2025-02-22 18:31:00,96740.01,5.819232073676697e+255,5.629525689998043e+260
alignment_break,2025-02-22 18:40:00,96672.0,5.819232073676697e+255,1.125509372026278e+261
entry,2025-02-22 21:57:00,96664.64,1.1643444511108487e+256,1.125509372026278e+261
alignment_break,2025-02-22 21:58:00,96658.57,1.1643444511108487e+256,2.250948068344373e+261
entry,2025-02-22 22:00:00,96658.57,2.3287620211476052e+256,2.250948068344373e+261
alignment_break,2025-02-22 22:14:00,96644.65,2.3287620211476052e+256,4.501571973015402e+261
entry,2025-02-23 07:42:00,96551.76,4.662340668896561e+256,4.501571973015402e+261
alignment_break,2025-02-23 07:53:00,96510.0,4.662340668896561e+256,9.001196952567473e+261
entry,2025-02-23 18:33:00,95822.0,9.39366424471152e+256,9.001196952567473e+261
alignment_break,2025-02-23 18:37:00,95792.33,9.39366424471152e+256,1.7999606804953543e+262
entry,2025-02-23 19:27:00,95849.11,1.8779106874287662e+257,1.7999606804953543e+262
alignment_break,2025-02-23 19:37:00,95818.21,1.8779106874287662e+257,3.599341086588293e+262
entry,2025-02-23 23:04:00,96065.55,3.7467553005091764e+257,3.599341086588293e+262
alignment_break,2025-02-23 23:21:00,95933.56,3.7467553005091764e+257,7.193736830855444e+262
entry,2025-02-23 23:53:00,96263.0,7.473002951139529e+257,7.193736830855444e+262
alignment_break,2025-02-24 00:22:00,96357.9,7.473002951139529e+257,1.439456554151152e+263
entry,2025-02-24 06:40:00,95799.99,1.502564409611266e+258,1.439456554151152e+263
alignment_break,2025-02-24 07:12:00,95780.01,1.502564409611266e+258,2.8786128959332634e+263
entry,2025-02-24 08:05:00,95857.47,3.003013636739279e+258,2.8786128959332634e+263
alignment_break,2025-02-24 08:07:00,95834.0,3.003013636739279e+258,5.756520984565984e+263
entry,2025-02-24 12:36:00,95889.99,6.003255381052792e+258,5.756520984565984e+263
alignment_break,2025-02-24 12:48:00,95802.0,6.003255381052792e+258,1.150775970472218e+264
entry,2025-02-24 13:33:00,95966.26,1.199146419243824e+259,1.150775970472218e+264
alignment_break,2025-02-24 13:36:00,96005.98,1.199146419243824e+259,2.30202824190216e+264
entry,2025-02-24 17:40:00,95061.25,2.4216263113541635e+259,2.30202824190216e+264
alignment_break,2025-02-24 17:50:00,94948.3,2.4216263113541635e+259,4.601321256885645e+264
entry,2025-02-25 02:46:00,92418.97,4.978762754968644e+259,4.601321256885645e+264
alignment_break,2025-02-25 03:01:00,92440.0,4.978762754968644e+259,9.20368954757866e+264
entry,2025-02-25 03:05:00,92413.98,9.959196160124973e+259,9.20368954757866e+264
alignment_break,2025-02-25 03:07:00,92260.26,9.959196160124973e+259,1.8392069818819977e+265
entry,2025-02-25 03:54:00,92389.58,1.9907082399140658e+260,1.8392069818819977e+265
alignment_break,2025-02-25 03:56:00,92240.24,1.9907082399140658e+260,3.6754410400785076e+265
entry,2025-02-25 12:21:00,89301.86,4.1157497056371586e+260,3.6754410400785076e+265
alignment_break,2025-02-25 12:22:00,89356.44,4.1157497056371586e+260,7.353128456346352e+265
entry,2025-02-25 12:23:00,89512.03,8.214681821366751e+260,7.353128456346352e+265
alignment_break,2025-02-25 12:32:00,89166.0,8.214681821366751e+260,1.467783164918623e+266
entry,2025-02-25 13:16:00,89233.0,1.644888286753357e+261,1.467783164918623e+266
alignment_break,2025-02-25 13:18:00,89286.0,1.644888286753357e+261,2.9364381206292256e+266
entry,2025-02-25 13:19:00,89312.99,3.2878063097307856e+261,2.9364381206292256e+266
alignment_break,2025-02-25 13:20:00,89285.23,3.2878063097307856e+261,5.87196354622687e+266
entry,2025-02-25 20:18:00,87958.53,6.675831833736728e+261,5.87196354622687e+266
half_take_profit,2025-02-25 20:32:00,88869.58,3.337915916868364e+261,8.838355402300934e+266
alignment_break,2025-02-25 20:41:00,88328.27,3.337915916868364e+261,1.1786678785725398e+267
entry,2025-02-25 22:04:00,89204.14,1.3213152198682032e+262,1.1786678785725398e+267
alignment_break,2025-02-25 22:17:00,89095.96,1.3213152198682032e+262,2.355906358340226e+267
entry,2025-02-26 02:55:00,89009.81,2.646794053756801e+262,2.355906358340226e+267
alignment_break,2025-02-26 03:26:00,89118.0,2.646794053756801e+262,4.714676283167212e+267
entry,2025-02-26 09:56:00,89137.63,5.289209824366221e+262,4.714676283167212e+267
alignment_break,2025-02-26 10:00:00,89053.57,5.289209824366221e+262,9.424906456556062e+267
entry,2025-02-26 10:48:00,89101.98,1.0577662198478712e+263,9.424906456556062e+267
alignment_break,2025-02-26 10:50:00,89092.09,1.0577662198478712e+263,1.8848766782320696e+268
entry,2025-02-26 10:56:00,89260.01,2.1116698040164566e+263,1.8848766782320696e+268
alignment_break,2025-02-26 10:58:00,89314.4,2.1116698040164566e+263,3.770901893670543e+268
entry,2025-02-26 11:07:00,89160.72,4.229330913512748e+263,3.770901893670543e+268
alignment_break,2025-02-26 11:08:00,89123.29,4.229330913512748e+263,7.540220748780158e+268
entry,2025-02-26 22:09:00,85253.27,8.84449446781356e+263,7.540220748780158e+268
alignment_break,2025-02-26 22:17:00,84827.37,8.84449446781356e+263,1.5042772795621897e+269
entry,2025-02-27 01:25:00,85129.75,1.767040640389746e+264,1.5042772795621897e+269
alignment_break,2025-02-27 01:38:00,84924.02,1.767040640389746e+264,3.004919226414906e+269
entry,2025-02-27 03:49:00,85200.0,3.526900500486979e+264,3.004919226414906e+269
alignment_break,2025-02-27 03:53:00,85256.33,3.526900500486979e+264,6.011825155881736e+269
entry,2025-02-27 04:09:00,85113.29,7.063321316661283e+264,6.011825155881736e+269
alignment_break,2025-02-27 04:10:00,85018.86,7.063321316661283e+264,1.201698041744415e+270
entry,2025-02-27 05:21:00,85502.01,1.4054617449863635e+265,1.201698041744415e+270
alignment_break,2025-02-27 05:24:00,85385.85,1.4054617449863635e+265,2.401763499125854e+270
entry,2025-02-27 05:44:00,85728.32,2.8015987005529254e+265,2.401763499125854e+270
alignment_break,2025-02-27 06:09:00,85713.89,2.8015987005529254e+265,4.803122727559217e+270
entry,2025-02-27 06:27:00,86094.01,5.578927880765709e+265,4.803122727559217e+270
alignment_break,2025-02-27 06:54:00,86265.12,5.578927880765709e+265,9.615791558615212e+270
entry,2025-02-27 07:22:00,86384.38,1.113140079099394e+266,9.615791558615212e+270
alignment_break,2025-02-27 07:23:00,86304.9,1.113140079099394e+266,1.922273587988174e+271
